from,in,label
1199929,3372216,0
3156724,3572486,0
469450,976398,0
3006455,3558820,0
2657138,4544933,0
2678534,1721066,0
4581453,4460045,0
2349940,987972,0
1970256,504305,0
3295469,4553512,0
555282,1010866,0
1605139,4330127,0
305236,2300032,0
2571689,3239298,0
2741959,374303,0
4532538,1954778,0
2917894,1303596,0
1906816,1371706,0
713296,2519227,0
1666344,1808815,0
1969027,2098633,0
2825415,1446257,0
1721249,2972829,0
496071,568124,0
4313698,1894338,0
1417122,3488370,0
138901,4207176,0
4330814,3267290,0
1774508,2363285,0
2807655,2936616,0
3679642,392128,0
2731350,2385002,0
1615958,175482,0
1428798,4566343,0
1289528,1237862,0
827711,1936,0
1292726,2645697,0
447928,132366,0
4115268,1669123,0
2740541,547835,0
3499825,3668861,0
1663049,1081397,0
3590855,2100158,0
3322156,2248052,0
3543500,3271061,0
3549976,2340521,0
2973998,2451553,0
3837393,1970552,0
204911,2561317,0
3394624,2482536,0
4446690,699793,0
4773389,151185,0
4017887,376219,0
663734,1055460,0
3761588,758388,0
2773463,977533,0
4359963,1976793,0
593071,1174249,0
667193,2051289,0
671086,2008320,0
2686610,3840221,0
4341446,740134,0
1150175,1531732,0
3077155,1832838,0
901760,391366,0
1853077,4140993,0
586832,2415208,0
351059,3918526,0
3254318,3899035,0
444640,4050400,0
2869547,3191551,0
4296047,1501123,0
2268329,1159704,0
4356765,4113922,0
2396865,3263069,0
3129188,353632,0
1355844,255495,0
3611087,1117653,0
285980,850612,0
4513263,4292466,0
3582950,1833394,0
3394907,1570806,0
779881,2807695,0
4184621,4495116,0
51451,3129792,0
4333772,1025592,0
4517510,2239502,0
1006160,4654843,0
4180354,2558565,0
4485292,4533358,0
2856382,3231414,0
4725169,732601,0
2351970,2238030,0
3263680,2211448,0
2507973,2006500,0
4851737,4691433,0
4572316,1622189,0
2161632,245002,0
1253046,3829111,0
2208557,907899,0
4431119,1672419,0
3084268,768258,0
2793409,4064537,0
479940,8253,0
3159001,1390475,0
2011176,4247735,0
3846142,773209,0
145196,4719911,0
1868824,2897917,0
4463092,4283806,0
4045330,4422032,0
3303520,1181900,0
4065085,2545599,0
79493,2663759,0
1340451,1062722,0
1082192,2603400,0
2516594,3538560,0
3260715,2079961,0
1054178,3261215,0
4137083,1927067,0
896374,1248963,0
3844700,2506534,0
4117487,2102540,0
760425,415681,0
3867475,3231389,0
4848361,1549265,0
480155,896267,0
3267359,3002075,0
2591271,2131590,0
1285194,1151241,0
1215545,886597,0
1986284,3794811,0
3238717,2687290,0
3921026,2026946,0
3246447,280271,0
1083683,326658,0
4158516,227898,0
4783493,1393414,0
1749739,4382762,0
2485806,853331,0
1001944,1509021,0
2894301,970288,0
3620927,2033947,0
1687817,728834,0
481009,1094675,0
1593802,1142078,0
2408975,2334979,0
3424049,3108758,0
1860616,993659,0
669454,4447083,0
793368,3551873,0
4195184,4396969,0
1365987,2664492,0
2242108,782144,0
154591,1985672,0
508391,4660099,0
4060783,1900915,0
2337034,2807096,0
4815130,1691673,0
3836077,2131136,0
4151579,332756,0
1000352,3180010,0
847605,4133753,0
4135769,2851920,0
2697227,3426975,0
266708,378174,0
4634651,1219749,0
1698192,855775,0
2430011,1262304,0
1652716,1808013,0
2658083,2526115,0
1533899,4407892,0
3619116,3892680,0
1681341,3060819,0
719658,2430580,0
3254067,369329,0
3766323,2480858,0
3385509,4623789,0
1329434,2461073,0
1297782,4391725,0
1933349,1324437,0
4172534,4668162,0
1042127,1108841,0
3919133,2578013,0
783010,322543,0
4096723,3873240,0
2743278,1112124,0
1956314,2113962,0
3783332,1282526,0
4185722,1676237,0
982124,2509309,0
384743,4195783,0
3632123,4486996,0
4831410,4641849,0
1330575,1196644,0
2361026,425663,0
2675907,1234470,0
3714268,2135786,0
1720325,2583147,0
4353728,3216109,0
1763658,204225,0
4027204,590654,0
1967854,3119612,0
3593725,3183366,0
685961,443390,0
4800282,63035,0
2791558,735457,0
2507424,3933394,0
4555277,4588996,0
4823327,529643,0
3695577,4241283,0
1219616,2945894,0
2634513,2293080,0
3299169,1447850,0
4454866,2202781,0
1657883,1342654,0
2781625,2854938,0
65565,372396,0
2640009,3158600,0
2751181,4566907,0
1056085,846652,0
2424578,3788776,0
4097751,641456,0
3485208,3588464,0
1679912,892889,0
4105252,3226731,0
1561191,4132929,0
738521,2539338,0
3466770,222602,0
1157222,3018147,0
3469165,2517046,0
1749324,2552366,0
3719547,3709182,0
3559512,1881189,0
1520684,3968898,0
3722194,969193,0
1409740,4157616,0
3285377,961443,0
3274529,2708318,0
674247,4092828,0
175163,1209867,0
3535269,4693432,0
3979198,2366614,0
426895,83376,0
3543441,599744,0
2359853,2409022,0
2875341,4002718,0
2577781,3632353,0
2997964,4448449,0
2643958,4766121,0
3369892,1759471,0
2914366,3088613,0
546130,934313,0
2966836,3712652,0
4209087,2703485,0
2782593,578668,0
4702929,492321,0
3504891,1717661,0
4427927,4685107,0
3952911,581143,0
3843828,1804398,0
4503794,2147492,0
4007978,2378810,0
2428676,3800519,0
3231465,381997,0
185706,2510680,0
4334495,2450318,0
4209019,4384307,0
4308726,3109161,0
2495923,1798239,0
4555741,4780576,0
4466889,135126,0
961486,3338306,0
2973711,3998353,0
2689163,825553,0
4509708,3816045,0
823220,4689203,0
3103609,1384342,0
2983034,155306,0
1936403,4824534,0
1109841,4246786,0
206892,1261202,0
3875430,310837,0
386124,1394555,0
1582684,1185214,0
2030226,1473351,0
1162230,3920863,0
3091151,4191877,0
3195710,1591596,0
4620863,672271,0
2776933,3189088,0
3947169,1203709,0
4717369,4402106,0
617782,4372303,0
4437308,1394756,0
114878,122537,0
4674907,854949,0
2510304,1672642,0
2617693,2093388,0
2742085,2113130,0
1280420,3397302,0
778970,3869720,0
2070468,362446,0
4379939,833455,0
1035649,2700303,0
2557866,4410751,0
1563512,4403896,0
3679718,3247560,0
3559162,2131070,0
898654,4825757,0
3264408,4571042,0
4044641,4118495,0
856611,78615,0
2556651,2633794,0
425408,4001661,0
3329267,4435981,0
2277882,1222641,0
4048246,2113872,0
252351,2999011,0
1592638,1649474,0
2115934,1043187,0
4445789,472953,0
3856688,4571987,0
1270862,3832695,0
2897598,4381570,0
1413672,32666,0
2327252,1384748,0
342877,2982450,0
2065277,342869,0
3616367,1867652,0
4319334,3281996,0
2728882,4252360,0
1851485,2843927,0
1190992,18034,0
2075057,3146035,0
2669469,1936751,0
3548654,1128691,0
2670442,269482,0
827491,2090743,0
1629504,896527,0
2545184,56635,0
4206343,422118,0
4452114,4442511,0
1702553,1606180,0
3501819,3987124,0
3769622,4582685,0
3870255,320384,0
3789251,152691,0
188600,2958847,0
1982165,2456590,0
3608939,3087636,0
2505893,4367021,0
3775526,4525158,0
2158339,427680,0
619571,4492212,0
1463006,3517539,0
39489,645870,0
281838,4380946,0
4236728,4719396,0
3617280,4405302,0
2535443,2382321,0
3212231,938659,0
1418274,4181039,0
2556149,1060666,0
3786782,1205554,0
3200360,1477224,0
475680,3645358,0
736907,3866775,0
470417,2026371,0
34665,4348263,0
2696184,2036775,0
466846,2547022,0
3149061,2405483,0
1384196,1342369,0
1600402,4631882,0
3630251,3737687,0
1125248,3033903,0
3411566,3470900,0
395615,4370600,0
4339503,4523213,0
4108459,1182006,0
2129451,1028374,0
559103,3588199,0
3358298,565862,0
2872203,985718,0
417740,3171355,0
128813,2686292,0
3863512,736468,0
1813625,804190,0
3336354,1504698,0
2383444,4298522,0
134090,3950877,0
3155596,1987763,0
28079,1938575,0
1567110,2079247,0
1610170,273020,0
2413832,2078478,0
1977936,1605515,0
474416,2817719,0
801989,873773,0
1824594,901310,0
4526394,1297314,0
4812124,4402880,0
2259671,1500746,0
3922644,4182321,0
1916914,1849813,0
3589854,3460817,0
3467286,1651269,0
197227,3159881,0
766851,3244958,0
3934874,1607941,0
2943953,4865040,0
1344690,2387855,0
2811352,506595,0
4358213,3146411,0
1069371,349779,0
1981613,873262,0
4166713,3832497,0
3094380,4629180,0
1796405,3682599,0
2455053,1034721,0
17720,2564949,0
3734015,510278,0
478795,2590281,0
3682341,2627524,0
1127792,554007,0
2485487,1009456,0
2182188,2945551,0
2737506,4410447,0
3463803,838628,0
2542685,4611476,0
18406,3984464,0
3437108,4482662,0
3716365,2014350,0
2707527,4370444,0
2190386,835540,0
2740055,1000434,0
4158962,3139008,0
2141541,2092433,0
2319436,3989855,0
3662474,4590217,0
4178133,1967102,0
146865,1376412,0
877216,3828863,0
410493,912203,0
4064740,4267176,0
1392492,1028573,0
3525586,4193342,0
1235992,619422,0
1607170,3401160,0
2776058,2362093,0
2776964,1002770,0
1588222,4317345,0
1937462,3281730,0
2240355,3183775,0
1870168,4110620,0
1277092,3315161,0
3738625,4616808,0
2387796,86910,0
3459988,2992234,0
518139,3049437,0
3585940,3927815,0
1563082,1956470,0
2100927,44005,0
3251633,2694596,0
4213441,1530259,0
1475171,3654656,0
4061740,2413925,0
1665751,594091,0
3959057,2480225,0
3200800,3311745,0
280810,3792004,0
4470790,2245915,0
1691664,2030874,0
2206051,4456521,0
4240763,3359559,0
484097,3195392,0
2287911,111464,0
60175,3616475,0
1750291,3945904,0
3468898,3962180,0
4810019,1657227,0
2245803,4477619,0
3829179,3560785,0
1980650,3595170,0
598166,4005491,0
518758,197026,0
1158047,944326,0
1141669,4438769,0
3606426,3248141,0
4307260,86014,0
3218163,4440875,0
4459904,4710863,0
3109089,3859880,0
3117106,2581887,0
2675106,3391932,0
2879278,3587639,0
2594731,3356013,0
4087986,4586993,0
2154995,4165473,0
111100,3612330,0
3849570,3378390,0
1696132,3783968,0
2888088,601992,0
3816525,2843527,0
3477674,621167,0
1547375,4353947,0
4682713,103886,0
1388442,65282,0
4714685,1528115,0
1582388,2755642,0
1929875,1150469,0
2176055,2076212,0
3413174,4866582,0
2842826,2086460,0
1927721,4765440,0
2256248,1538372,0
4751004,1781946,0
3421030,1743916,0
2098886,1056990,0
819966,2286016,0
4749894,3939828,0
4084501,4249048,0
546484,2563291,0
2785888,2526580,0
2797788,2459521,0
1787942,16868,0
1668742,4628140,0
1900756,2466334,0
3927793,3060244,0
1934431,561841,0
4760898,1344780,0
4533741,2447864,0
2971826,1563178,0
2854321,153771,0
4129120,2211471,0
4838749,92324,0
3823878,3686747,0
1570171,4057555,0
4045842,944464,0
2913094,3588435,0
4174367,2767223,0
4308601,2005704,0
4122144,4186164,0
1269062,3960924,0
815451,4416798,0
2332334,2206205,0
3749087,2357717,0
3790920,4136180,0
3300154,3187211,0
4370556,3478081,0
405403,3520107,0
3537368,1019190,0
725341,850465,0
226701,2772874,0
3558521,3574494,0
1398809,796772,0
2030941,4587476,0
4623018,3215399,0
1280278,2893577,0
2139644,2666229,0
4812666,4491644,0
3708289,1349715,0
3123272,4491832,0
2882199,3751318,0
1059586,278041,0
4568758,2176549,0
3502374,43072,0
1917376,3422346,0
2560300,3644239,0
949239,1900603,0
1951594,4428222,0
4113368,1469043,0
833735,4162033,0
2946835,1579866,0
119242,2165964,0
3459194,3318705,0
2929524,4808582,0
1723187,3063868,0
1371601,4467547,0
3669436,1502428,0
4120752,1731403,0
2737076,4648776,0
2151949,1323771,0
3566533,92980,0
3844539,2425815,0
3829055,641413,0
4756036,2401703,0
1883855,1096164,0
3893570,3413865,0
481487,4767446,0
4816781,1890073,0
4010136,4567420,0
3147368,376227,0
3252088,4778514,0
360884,3425149,0
2271922,704439,0
3584505,1029928,0
2478907,3120308,0
3811473,3881195,0
354260,4591134,0
4406227,2603591,0
3235080,455231,0
683172,3599541,0
2868570,3013825,0
3348828,4188899,0
4572360,3018663,0
442040,3631050,0
2556741,2996441,0
82352,1328726,0
1712427,4461723,0
2840017,2339479,0
3724888,1873150,0
1654628,3029832,0
3812956,2252648,0
4618087,2001834,0
1698458,970150,0
3123747,2689446,0
2341748,3484415,0
1120927,3145793,0
469190,4247591,0
3391262,3930628,0
580516,127604,0
1885039,3614128,0
3867925,36291,0
2135250,4753229,0
3317877,4131263,0
3969314,3800469,0
4030796,588473,0
2274587,3288122,0
3898110,4346072,0
3353020,4299486,0
2583774,1189136,0
3732018,2993050,0
1456547,125112,0
1932061,706250,0
650794,4214348,0
3473666,3215614,0
3472992,2502558,0
1064406,1623,0
1842070,2996569,0
3484314,3711411,0
3551125,3218450,0
1407866,3822609,0
2006987,1392713,0
1823081,1293829,0
4436039,4279402,0
1459191,4252892,0
995883,2041021,0
275087,3221391,0
2390545,771126,0
680281,4345706,0
3876507,1132920,0
380762,4706920,0
3311835,4592748,0
4197120,3671018,0
179816,3524779,0
4211035,2298126,0
1760508,2664348,0
2496820,872100,0
313068,1693250,0
416116,2469008,0
3040175,3964320,0
1519727,52394,0
3027561,2252235,0
2076751,238287,0
1826674,1824577,0
1486455,2104908,0
2499384,2487558,0
368456,619905,0
837884,3827741,0
598058,3679544,0
1163272,2666212,0
2928028,1730140,0
2344322,1977970,0
935266,408962,0
3787574,2050966,0
4218465,2210578,0
863408,2692340,0
813624,4507386,0
92605,2889881,0
2490203,2833262,0
2484021,4298735,0
1777569,2650936,0
2900576,2580534,0
4600762,4229543,0
3865729,2806408,0
4243079,1728960,0
690457,4183002,0
38029,4481130,0
3862507,890708,0
4559357,2008197,0
4579206,2274098,0
2433803,4117069,0
778927,2917726,0
4569044,4405880,0
228124,2922024,0
2576623,3068967,0
3478996,3912612,0
3287942,15587,0
3586486,4180926,0
4811012,1294611,0
2896327,2069075,0
1413855,523553,0
3529893,216802,0
4298460,3285224,0
2180183,4394815,0
2694635,995658,0
3318229,315696,0
3254358,4621741,0
4619004,4237677,0
1594992,4143604,0
2581540,4538194,0
193319,4776349,0
4160359,815702,0
2041389,3469998,0
4261105,2624793,0
110248,2311798,0
1878630,881018,0
4619638,4287305,0
1807788,3204039,0
3158656,1926069,0
4851489,3251258,0
1113537,4633331,0
3311887,2151446,0
4663338,3765139,0
1814077,2736251,0
3022620,3179246,0
360893,2621796,0
2446744,827360,0
2068694,1371612,0
3942882,395787,0
1054068,1289145,0
4239195,256990,0
1179520,904233,0
1329633,2944444,0
4699929,4124958,0
1241783,1136771,0
2266820,4301450,0
3390028,494506,0
4166141,2641921,0
4011461,1525297,0
1247589,2364471,0
2765140,1952544,0
3963741,2164204,0
2715815,865166,0
3443006,892301,0
2856014,3460401,0
3780261,3527798,0
972585,2193362,0
3323175,4058044,0
904807,4483183,0
2232775,4373567,0
3116622,1411010,0
4145547,663068,0
97047,3174027,0
3119037,3243651,0
2221679,2916497,0
668478,4616174,0
799550,2548477,0
1115716,866947,0
2336356,3866522,0
1167560,1767309,0
2214427,1403861,0
3277060,2074541,0
2701959,738553,0
3739554,189120,0
1924455,2722511,0
2800087,3679384,0
1102554,1632018,0
4405115,1441314,0
3226456,3656515,0
2367804,3655319,0
2290381,1098932,0
1139513,188990,0
2982688,1424468,0
2871232,2230426,0
821249,534817,0
30701,2737881,0
4335717,2472191,0
289873,2416879,0
1413464,653863,0
4636435,857350,0
2601871,1585866,0
4043694,890229,0
676923,231526,0
1947325,2755807,0
538839,455058,0
2787007,364159,0
1973304,1485148,0
952756,2981898,0
2418271,3562742,0
4332246,16477,0
1171024,2518850,0
2871493,2028153,0
3420272,2419891,0
684608,3482684,0
4219051,4843526,0
2232912,3055436,0
4502420,379013,0
3437308,1482137,0
3665439,3448042,0
3695725,3576788,0
2669353,1451695,0
605623,3663742,0
4574293,427332,0
985214,1229787,0
181933,3897995,0
1908638,4547286,0
209917,4527138,0
146720,3952617,0
1639508,724550,0
1548545,1390926,0
1386775,1352626,0
2557986,4188900,0
1211799,379717,0
3173364,3646284,0
1289094,221100,0
3992634,2870628,0
1273716,2880161,0
409563,1934385,0
3309559,1551761,0
3451336,1293400,0
4037869,1915209,0
1376336,343894,0
2119080,3023045,0
2247827,1301603,0
2011057,1878573,0
3995120,879800,0
1036486,114977,0
4049616,2212067,0
3150550,41291,0
3303663,3703758,0
4078519,1075833,0
1183954,4814003,0
4255533,502830,0
2859486,4585311,0
4454729,23556,0
1749729,3389919,0
3666427,2697434,0
3214062,3273906,0
1834681,211528,0
1335543,1345871,0
1487503,4567455,0
833348,2549287,0
2782028,117524,0
2261996,2808023,0
2589960,1428896,0
241375,2049502,0
3022717,1773946,0
3996847,3968470,0
551456,784672,0
3668505,4737414,0
3979108,3166196,0
1763627,7376,0
4400918,1553027,0
158849,4489896,0
2373206,4213782,0
2564798,4668641,0
3404247,1739060,0
3134176,4768566,0
2510266,344997,0
1358178,3636670,0
2695293,2175614,0
4412382,4525933,0
4752764,459381,0
1007937,4624733,0
1860389,3922652,0
3755548,1063593,0
1529682,3851562,0
4217810,4812255,0
3795225,2439588,0
2442242,4153627,0
3394563,3256811,0
1152097,3160564,0
3617773,803911,0
2255455,979409,0
3563080,2725553,0
2154474,3971070,0
2936589,4432666,0
1285630,286750,0
3892792,3172159,0
1770026,4033570,0
4034899,1998798,0
4808750,1686176,0
558795,448939,0
1909264,1666635,0
199299,1442247,0
907383,4567338,0
3525971,2013158,0
2275271,895120,0
1572251,2078249,0
4543005,2426102,0
4636206,4239504,0
1768117,2564036,0
1865324,4677462,0
400432,3872738,0
3644069,2129506,0
1742449,404970,0
1832068,1750094,0
3667964,727528,0
543077,674618,0
3044105,1032677,0
1708184,621047,0
510208,1674066,0
4215942,3568746,0
4854336,4034503,0
3054370,210623,0
2436386,1066717,0
3983418,518766,0
1685014,569663,0
3384929,2682308,0
2104069,2621759,0
487150,770949,0
2537940,1377531,0
1780359,3184694,0
4140935,3481315,0
162799,665399,0
1608492,2966663,0
2788700,3552333,0
3376917,2327656,0
3845383,2486206,0
4735833,1082308,0
4295880,239106,0
4562872,1213764,0
551039,2297499,0
3814566,2606950,0
3223567,4144205,0
4531642,830501,0
1870784,2876006,0
753517,3832521,0
222500,3201792,0
4602295,3767233,0
1093255,4534420,0
2563387,3858640,0
1668532,3897709,0
157908,1088742,0
1659966,4834887,0
3279395,4792454,0
2460217,1020733,0
1342971,3247961,0
3738841,1271243,0
1921661,1365930,0
3702738,1881685,0
16017,3322901,0
4749989,1977249,0
2057265,3187185,0
4781378,2320848,0
3226270,2099098,0
3691980,3853205,0
4451887,2100264,0
1817431,2272413,0
4301974,17852,0
1695397,1997400,0
3418342,80322,0
1708133,4000216,0
2759596,275053,0
684573,4709134,0
4403969,3196336,0
3192952,747176,0
3155611,3795344,0
3403106,4606604,0
2704691,3511724,0
2784133,4243070,0
2024921,297012,0
4432729,4547134,0
4661349,2961220,0
545588,3616636,0
3447845,517997,0
979350,3465684,0
2867933,2914673,0
1015979,588648,0
545570,4410048,0
3411396,939148,0
4169556,1016868,0
4532135,1318134,0
2379556,2491030,0
4290611,805302,0
4530602,3572003,0
446946,4770307,0
291441,3345589,0
1098689,439767,0
1162768,4340283,0
446955,3339847,0
2588852,265098,0
1573870,1575647,0
1534030,541642,0
1181014,1416266,0
1331299,2630733,0
1739025,1472571,0
1153640,3186200,0
2816242,1900852,0
4853752,1381234,0
3100699,3936576,0
909733,46676,0
420015,2244068,0
85600,247833,0
580662,1992255,0
253779,953772,0
40220,3660729,0
2663301,700982,0
2547587,1916019,0
2245352,2752299,0
4645450,4200240,0
2331226,1970875,0
3020276,3006096,0
1435344,227650,0
2577437,2876866,0
2324448,1620306,0
3551405,4540457,0
4655014,4009814,0
2573370,3018257,0
1241416,3468139,0
391059,3907225,0
793365,255251,0
3814698,1472542,0
4243202,880882,0
1559989,1336860,0
1929552,4574982,0
1595590,3559647,0
2186124,1941066,0
3473120,3455985,0
2895395,4833389,0
3856837,3391205,0
647334,951157,0
3923440,1759122,0
3662882,2218656,0
784533,1543399,0
3376142,4109845,0
1371928,2554810,0
80047,4153189,0
972975,1107157,0
1988380,472759,0
674672,2501760,0
2124573,1776055,0
412651,1264780,0
58703,2533482,0
2462419,1533661,0
2093862,236686,0
399301,2509338,0
2650658,4456988,0
2157435,3109428,0
3031522,4054170,0
4702275,377482,0
4457528,3776419,0
4846027,1142476,0
4422648,174745,0
309162,3358309,0
3254139,2562126,0
424740,3392928,0
1072950,23463,0
2487065,497874,0
3119759,1140453,0
4179829,3325817,0
3476422,3965244,0
3488616,563786,0
3340115,418248,0
4617162,2690546,0
1849424,588572,0
4456198,3069093,0
4748181,2731101,0
703952,1835979,0
4604816,1072506,0
4187627,4646129,0
2064863,3954760,0
4448294,2932941,0
4730149,3599215,0
1974774,4711713,0
4386844,3989998,0
183754,3961869,0
3301618,3525143,0
4852430,171281,0
478741,292317,0
1959166,4310280,0
315792,1262345,0
4507736,3593002,0
455105,3487918,0
904108,1714401,0
361210,4310823,0
2580321,3260958,0
2979137,369363,0
3638395,2089860,0
60904,4471543,0
657140,3386984,0
2690121,1567752,0
2951267,3654626,0
648674,791773,0
2139141,1103212,0
2822789,1157712,0
1496221,3520461,0
3032288,4653121,0
3330995,2481422,0
3784741,90602,0
3865850,3648917,0
2326173,1720910,0
2722208,3833015,0
1965231,3959803,0
4846850,2751241,0
3577107,4073985,0
2936266,2772023,0
3824173,462015,0
1412482,2943950,0
1496027,3159796,0
3462324,2333632,0
526688,4727676,0
